__assist,__clean_sheet,__goal,__matchday,__game_play_duration,__total_earnings,__matches_info__away_shortname,__matches_info__away_squad,__matches_info__away_score,__matches_info__time_on_pitch,__matches_info__player_status_status,__matches_info__player_status_id,__matches_info__player_status_match_id,__matches_info__period,__matches_info__finished,__matches_info__home_shortname,__matches_info__home_squad,__matches_info__home_score,__matches_info__player_status_in_for_player,__matches_info__player_status_sub_in_timestamp,__matches_info__player_status_sub_in_minutes,__matches_info__player_status_sub_out_minutes,__matches_info__player_status_sub_out_timestamp,__shot_on_target,__attempt_saved,__successful_pass
0,0,0,23,25,5500,B04,1564,1,25,sub_in,64520,8731,FullTime,True,M05,1563,3,64519,1456681867,65,,,,,
0,0,0,24,45,-18500,BRE,1576,4,45,sub_in,64520,8667,FullTime,True,B04,1564,1,64519,1456948861,45,,,,,
0,0,0,1,0,0,TSG,1577,1,0,not_present,64521,8759,FullTime,True,B04,1564,2,,,,,,,,
0,0,0,2,0,0,B04,1564,1,0,not_present,64521,8781,FullTime,True,H96,1573,0,,,,,,,,
0,0,0,3,0,0,B04,1564,0,0,not_present,64521,8770,FullTime,True,FCB,1569,3,,,,,,,,
0,0,0,4,0,0,D98,1575,1,0,not_present,64521,8793,FullTime,True,B04,1564,0,,,,,,,,
0,0,0,5,0,0,B04,1564,0,0,not_present,64521,8786,FullTime,True,BVB,1565,3,,,,,,,,
0,0,0,6,0,0,M05,1563,0,0,not_present,64521,8811,FullTime,True,B04,1564,1,,,,,,,,
0,0,0,7,0,0,B04,1564,3,0,not_present,64521,8808,FullTime,True,BRE,1576,0,,,,,,,,
0,0,0,8,0,0,FCA,1568,1,0,not_present,64521,8829,FullTime,True,B04,1564,1,,,,,,,,
0,0,0,9,0,0,B04,1564,0,0,bench,64521,8825,FullTime,True,HSV,1572,0,,,,,,,,
0,0,0,10,3,26500,VFB,1578,3,3,sub_in,64521,8848,FullTime,True,B04,1564,4,64523,1445699637,87,,,,,
0,0,0,11,0,0,B04,1564,1,0,bench,64521,8846,FullTime,True,WOB,1579,2,,,,,,,,
0,0,0,12,0,0,KOE,1562,2,0,bench,64521,8866,FullTime,True,B04,1564,1,,,,,,,,
0,0,0,13,10,22500,B04,1564,3,10,sub_in,64521,8858,FullTime,True,SGE,1567,1,64518,1448122014,80,,,,,
0,0,0,14,0,0,S04,1571,1,0,bench,64521,8884,FullTime,True,B04,1564,1,,,,,,,,
0,0,0,15,0,0,B04,1564,1,0,not_present,64521,8880,FullTime,True,BSC,1574,2,,,,,,,,
0,0,0,16,0,0,BMG,1566,0,0,bench,64521,8902,FullTime,True,B04,1564,5,,,,,,,,
0,0,0,17,0,0,B04,1564,1,0,bench,64521,8895,FullTime,True,FCI,1570,0,,,,,,,,
0,0,0,18,0,0,B04,1564,1,0,bench,64521,8927,FullTime,True,TSG,1577,1,,,,,,,,
0,0,0,19,0,0,H96,1573,0,0,not_present,64521,8911,FullTime,True,B04,1564,3,,,,,,,,
0,0,0,20,0,0,FCB,1569,0,0,not_present,64521,8703,FullTime,True,B04,1564,0,,,,,,,,
0,0,0,21,0,0,B04,1564,2,0,bench,64521,8717,FullTime,True,D98,1575,1,,,,,,,,
0,0,0,22,0,0,BVB,1565,1,0,not_present,64521,8721,FullTime,True,B04,1564,0,,,,,,,,
0,0,0,23,0,0,B04,1564,1,0,bench,64521,8731,FullTime,True,M05,1563,3,,,,,,,,
0,0,0,24,0,0,BRE,1576,4,0,bench,64521,8667,FullTime,True,B04,1564,1,,,,,,,,
0,0,0,1,90,114500,TSG,1577,1,90,sub_out,64522,8759,FullTime,True,B04,1564,2,,1439645400,0,90,1439651834,,,
0,1,0,2,28,47000,B04,1564,1,28,sub_in,64522,8781,FullTime,True,H96,1573,0,64519,1440254887,62,,,,,
0,0,0,3,90,21000,B04,1564,0,90,starter,64522,8770,FullTime,True,FCB,1569,3,,1440865800,0,,,,,
0,0,0,4,90,27000,D98,1575,1,90,starter,64522,8793,FullTime,True,B04,1564,0,,1442064600,0,,,,,
0,0,0,5,78,34000,B04,1564,0,78,sub_out,64522,8786,FullTime,True,BVB,1565,3,,1442763000,0,78,1442768712,,,
0,1,0,6,80,96000,M05,1563,0,80,sub_out,64522,8811,FullTime,True,B04,1564,1,,1443031200,0,80,1443037011,,,
0,1,0,7,59,76500,B04,1564,3,59,sub_out,64522,8808,FullTime,True,BRE,1576,0,,1443274200,0,59,1443278728,,,
0,0,1,8,79,140000,FCA,1568,1,79,sub_out,64522,8829,FullTime,True,B04,1564,1,,1443972600,0,79,1443978298,,,
0,1,0,9,90,70500,B04,1564,0,90,starter,64522,8825,FullTime,True,HSV,1572,0,,1445088600,0,,,,,
1,0,1,10,33,217000,VFB,1578,3,33,sub_in,64522,8848,FullTime,True,B04,1564,4,64519,1445697806,57,,,,,
0,0,0,11,90,58000,B04,1564,1,90,starter,64522,8846,FullTime,True,WOB,1579,2,,1446312600,0,,,,,
0,0,0,12,45,28500,KOE,1562,2,45,sub_out,64522,8866,FullTime,True,B04,1564,1,,1446906600,0,45,1446910316,,,
0,0,0,13,89,84000,B04,1564,3,89,sub_out,64522,8858,FullTime,True,SGE,1567,1,,1448116200,0,89,1448122510,,,
0,0,0,14,90,98000,S04,1571,1,90,starter,64522,8884,FullTime,True,B04,1564,1,,1448814600,0,,,,,
0,0,0,15,90,31000,B04,1564,1,90,starter,64522,8880,FullTime,True,BSC,1574,2,,1449325800,0,,,,,
1,1,0,16,90,201000,BMG,1566,0,90,starter,64522,8902,FullTime,True,B04,1564,5,,1449941400,0,,,,,
1,1,0,17,90,136000,B04,1564,1,90,sub_out,64522,8895,FullTime,True,FCI,1570,0,,1450535400,0,92,1450541895,,,
0,0,0,18,67,34000,B04,1564,1,67,sub_out,64522,8927,FullTime,True,TSG,1577,1,,1453559400,0,67,1453564463,,,
0,1,0,19,78,115500,H96,1573,0,78,sub_out,64522,8911,FullTime,True,B04,1564,3,,1454164200,0,78,1454169892,,,
0,1,0,20,87,63500,FCB,1569,0,87,sub_out,64522,8703,FullTime,True,B04,1564,0,,1454779800,0,87,1454786088,,,
0,0,0,21,80,46500,B04,1564,2,80,sub_out,64522,8717,FullTime,True,D98,1575,1,,1455373800,0,80,1455379604,,,
0,0,0,22,90,9000,BVB,1565,1,90,starter,64522,8721,FullTime,True,B04,1564,0,,1456065000,0,,,,,
0,0,0,23,90,47500,B04,1564,1,90,starter,64522,8731,FullTime,True,M05,1563,3,,1456677000,0,,,,,
0,0,0,24,90,47500,BRE,1576,4,90,starter,64522,8667,FullTime,True,B04,1564,1,,1456945200,0,,,,,
0,,1,1,90,288500,TSG,1577,1,90,starter,64523,8759,FullTime,True,B04,1564,2,,1439645400,0,,,2,,
0,,0,2,90,99000,B04,1564,1,90,starter,64523,8781,FullTime,True,H96,1573,0,,1440250200,0,,,0,,
0,,0,3,90,31500,B04,1564,0,90,starter,64523,8770,FullTime,True,FCB,1569,3,,1440865800,0,,,2,,
0,,0,4,90,56500,D98,1575,1,90,starter,64523,8793,FullTime,True,B04,1564,0,,1442064600,0,,,0,,
0,,0,5,45,23000,B04,1564,0,45,sub_out,64523,8786,FullTime,True,BVB,1565,3,,1442763000,0,45,1442766734,0,,
0,,0,6,20,39500,M05,1563,0,20,sub_in,64523,8811,FullTime,True,B04,1564,1,66746,1443036426,70,,,0,,
0,,0,7,90,179000,B04,1564,3,90,starter,64523,8808,FullTime,True,BRE,1576,0,,1443274200,0,,,0,,
0,,0,8,15,25500,FCA,1568,1,15,sub_in,64523,8829,FullTime,True,B04,1564,1,64518,1443978078,75,,,0,,
0,,0,9,90,104000,B04,1564,0,90,starter,64523,8825,FullTime,True,HSV,1572,0,,1445088600,0,,,0,,
0,,0,10,87,113000,VFB,1578,3,87,sub_out,64523,8848,FullTime,True,B04,1564,4,,1445693400,0,87,1445699637,0,,
0,,0,11,9,6000,B04,1564,1,9,sub_in,64523,8846,FullTime,True,WOB,1579,2,66746,1446318581,81,,,0,,
0,,0,12,12,2500,KOE,1562,2,12,sub_in,64523,8866,FullTime,True,B04,1564,1,64513,1446912306,78,,,0,,
0,,0,13,28,65500,B04,1564,3,28,sub_in,64523,8858,FullTime,True,SGE,1567,1,66746,1448120903,62,,,2,,
0,,0,14,33,15500,S04,1571,1,33,sub_in,64523,8884,FullTime,True,B04,1564,1,64892,1448819034,57,,,0,,
0,,0,15,0,0,B04,1564,1,0,bench,64523,8880,FullTime,True,BSC,1574,2,,,,,,0,,
2,,2,16,90,508000,BMG,1566,0,90,starter,64523,8902,FullTime,True,B04,1564,5,,1449941400,0,,,2,,
0,,0,17,90,156500,B04,1564,1,90,starter,64523,8895,FullTime,True,FCI,1570,0,,1450535400,0,,,0,,
0,,0,18,90,82000,B04,1564,1,90,starter,64523,8927,FullTime,True,TSG,1577,1,,1453559400,0,,,2,,
0,,1,19,90,314000,H96,1573,0,90,starter,64523,8911,FullTime,True,B04,1564,3,,1454164200,0,,,1,,
0,,0,20,74,98500,FCB,1569,0,74,sub_out,64523,8703,FullTime,True,B04,1564,0,,1454779800,0,74,1454785308,0,,
1,,0,21,90,194000,B04,1564,2,90,starter,64523,8717,FullTime,True,D98,1575,1,,1455373800,0,,,1,,
0,,0,22,90,54000,BVB,1565,1,90,starter,64523,8721,FullTime,True,B04,1564,0,,1456065000,0,,,0,,
0,,0,23,0,0,B04,1564,1,0,not_present,64523,8731,FullTime,True,M05,1563,3,,,,,,0,,
0,,0,24,0,0,BRE,1576,4,0,not_present,64523,8667,FullTime,True,B04,1564,1,,,,,,0,,
,0,,1,0,0,BMG,1566,0,0,bench,64524,8760,FullTime,True,BVB,1565,4,,,,,,,0,0
,0,,2,0,0,BVB,1565,4,0,bench,64524,8778,FullTime,True,FCI,1570,0,,,,,,,0,0
,0,,3,0,0,BSC,1574,1,0,bench,64524,8768,FullTime,True,BVB,1565,3,,,,,,,0,0
,0,,4,0,0,BVB,1565,4,0,bench,64524,8799,FullTime,True,H96,1573,2,,,,,,,0,0
,0,,5,0,0,B04,1564,0,0,bench,64524,8786,FullTime,True,BVB,1565,3,,,,,,,0,0
,0,,6,0,0,BVB,1565,1,0,bench,64524,8819,FullTime,True,TSG,1577,1,,,,,,,0,0
,0,,7,0,0,D98,1575,2,0,bench,64524,8804,FullTime,True,BVB,1565,2,,,,,,,0,0
,0,,8,0,0,BVB,1565,1,0,bench,64524,8831,FullTime,True,FCB,1569,5,,,,,,,0,0
,0,,9,0,0,BVB,1565,2,0,bench,64524,8821,FullTime,True,M05,1563,0,,,,,,,0,0
,0,,10,0,0,FCA,1568,1,0,bench,64524,8849,FullTime,True,BVB,1565,5,,,,,,,0,0
,0,,11,0,0,BVB,1565,3,0,bench,64524,8844,FullTime,True,BRE,1576,1,,,,,,,0,0
,0,,12,0,0,S04,1571,2,0,bench,64524,8867,FullTime,True,BVB,1565,3,,,,,,,0,0
,0,,13,0,0,BVB,1565,1,0,bench,64524,8861,FullTime,True,HSV,1572,3,,,,,,,0,0
,0,,14,0,0,VFB,1578,1,0,bench,64524,8885,FullTime,True,BVB,1565,4,,,,,,,0,0
,0,,15,0,0,BVB,1565,2,0,bench,64524,8882,FullTime,True,WOB,1579,1,,,,,,,0,0
,0,,16,0,0,SGE,1567,1,0,bench,64524,8903,FullTime,True,BVB,1565,4,,,,,,,0,0
,0,,17,0,0,BVB,1565,1,0,bench,64524,8892,FullTime,True,KOE,1562,2,,,,,,,0,0
,0,,18,0,0,BVB,1565,3,0,bench,64524,8920,FullTime,True,BMG,1566,1,,,,,,,0,0
,0,,19,0,0,FCI,1570,0,0,bench,64524,8912,FullTime,True,BVB,1565,2,,,,,,,0,0
,0,,20,0,0,BVB,1565,0,0,bench,64524,8710,FullTime,True,BSC,1574,0,,,,,,,0,0
,0,,21,0,0,H96,1573,0,0,bench,64524,8714,FullTime,True,BVB,1565,1,,,,,,,0,0
,0,,22,0,0,BVB,1565,1,0,bench,64524,8721,FullTime,True,B04,1564,0,,,,,,,0,0
,0,,23,0,0,TSG,1577,1,0,bench,64524,8732,FullTime,True,BVB,1565,3,,,,,,,0,0
,1,,24,90,146500,BVB,1565,2,90,starter,64524,8674,FullTime,True,D98,1575,0,,1456945200,0,,,,1,25
,0,,1,0,0,BMG,1566,0,0,not_present,64525,8760,FullTime,True,BVB,1565,4,,,,,,,0,0
,0,,2,0,0,BVB,1565,4,0,not_present,64525,8778,FullTime,True,FCI,1570,0,,,,,,,0,0
,0,,3,0,0,BSC,1574,1,0,not_present,64525,8768,FullTime,True,BVB,1565,3,,,,,,,0,0
,0,,4,0,0,BVB,1565,4,0,not_present,64525,8799,FullTime,True,H96,1573,2,,,,,,,0,0
,0,,5,0,0,B04,1564,0,0,not_present,64525,8786,FullTime,True,BVB,1565,3,,,,,,,0,0
,0,,6,0,0,BVB,1565,1,0,not_present,64525,8819,FullTime,True,TSG,1577,1,,,,,,,0,0
,0,,7,0,0,D98,1575,2,0,not_present,64525,8804,FullTime,True,BVB,1565,2,,,,,,,0,0
,0,,8,0,0,BVB,1565,1,0,not_present,64525,8831,FullTime,True,FCB,1569,5,,,,,,,0,0
,0,,9,0,0,BVB,1565,2,0,not_present,64525,8821,FullTime,True,M05,1563,0,,,,,,,0,0
,0,,10,0,0,FCA,1568,1,0,not_present,64525,8849,FullTime,True,BVB,1565,5,,,,,,,0,0
,0,,11,0,0,BVB,1565,3,0,not_present,64525,8844,FullTime,True,BRE,1576,1,,,,,,,0,0
,0,,12,0,0,S04,1571,2,0,not_present,64525,8867,FullTime,True,BVB,1565,3,,,,,,,0,0
,0,,13,0,0,BVB,1565,1,0,not_present,64525,8861,FullTime,True,HSV,1572,3,,,,,,,0,0
,0,,14,0,0,VFB,1578,1,0,not_present,64525,8885,FullTime,True,BVB,1565,4,,,,,,,0,0
,0,,15,0,0,BVB,1565,2,0,not_present,64525,8882,FullTime,True,WOB,1579,1,,,,,,,0,0
,0,,16,0,0,SGE,1567,1,0,not_present,64525,8903,FullTime,True,BVB,1565,4,,,,,,,0,0
,0,,17,0,0,BVB,1565,1,0,not_present,64525,8892,FullTime,True,KOE,1562,2,,,,,,,0,0
,0,,18,0,0,BVB,1565,3,0,not_present,64525,8920,FullTime,True,BMG,1566,1,,,,,,,0,0
,0,,19,0,0,FCI,1570,0,0,not_present,64525,8912,FullTime,True,BVB,1565,2,,,,,,,0,0
,0,,20,0,0,BVB,1565,0,0,not_present,64525,8710,FullTime,True,BSC,1574,0,,,,,,,0,0
,0,,21,0,0,H96,1573,0,0,not_present,64525,8714,FullTime,True,BVB,1565,1,,,,,,,0,0
,0,,22,0,0,BVB,1565,1,0,not_present,64525,8721,FullTime,True,B04,1564,0,,,,,,,0,0
,0,,23,0,0,TSG,1577,1,0,not_present,64525,8732,FullTime,True,BVB,1565,3,,,,,,,0,0
,0,,24,0,0,BVB,1565,2,0,bench,64525,8674,FullTime,True,D98,1575,0,,,,,,,0,0
0,0,0,1,0,0,BMG,1566,0,0,not_present,64526,8760,FullTime,True,BVB,1565,4,,,,,,,,
0,1,0,2,90,166000,BVB,1565,4,90,starter,64526,8778,FullTime,True,FCI,1570,0,,1440336600,0,,,,,
0,0,0,3,0,0,BSC,1574,1,0,bench,64526,8768,FullTime,True,BVB,1565,3,,,,,,,,
0,0,0,4,0,0,BVB,1565,4,0,bench,64526,8799,FullTime,True,H96,1573,2,,,,,,,,
0,0,0,5,0,0,B04,1564,0,0,not_present,64526,8786,FullTime,True,BVB,1565,3,,,,,,,,
0,0,0,6,0,0,BVB,1565,1,0,not_present,64526,8819,FullTime,True,TSG,1577,1,,,,,,,,
0,0,0,7,0,0,D98,1575,2,0,not_present,64526,8804,FullTime,True,BVB,1565,2,,,,,,,,
0,0,0,8,0,0,BVB,1565,1,0,not_present,64526,8831,FullTime,True,FCB,1569,5,,,,,,,,
0,0,0,9,0,0,BVB,1565,2,0,not_present,64526,8821,FullTime,True,M05,1563,0,,,,,,,,
0,0,0,10,0,0,FCA,1568,1,0,not_present,64526,8849,FullTime,True,BVB,1565,5,,,,,,,,
0,0,0,11,0,0,BVB,1565,3,0,not_present,64526,8844,FullTime,True,BRE,1576,1,,,,,,,,
0,0,0,12,0,0,S04,1571,2,0,not_present,64526,8867,FullTime,True,BVB,1565,3,,,,,,,,
0,0,0,13,0,0,BVB,1565,1,0,bench,64526,8861,FullTime,True,HSV,1572,3,,,,,,,,
0,0,0,14,0,0,VFB,1578,1,0,not_present,64526,8885,FullTime,True,BVB,1565,4,,,,,,,,
0,0,0,15,90,97500,BVB,1565,2,90,starter,64526,8882,FullTime,True,WOB,1579,1,,1449336600,0,,,,,
0,0,0,16,0,0,SGE,1567,1,0,bench,64526,8903,FullTime,True,BVB,1565,4,,,,,,,,
0,0,0,17,0,0,BVB,1565,1,0,not_present,64526,8892,FullTime,True,KOE,1562,2,,,,,,,,
0,0,0,18,0,0,BVB,1565,3,0,bench,64526,8920,FullTime,True,BMG,1566,1,,,,,,,,
0,0,0,19,0,0,FCI,1570,0,0,bench,64526,8912,FullTime,True,BVB,1565,2,,,,,,,,
0,0,0,20,0,0,BVB,1565,0,0,bench,64526,8710,FullTime,True,BSC,1574,0,,,,,,,,
0,1,0,21,90,186500,H96,1573,0,90,starter,64526,8714,FullTime,True,BVB,1565,1,,1455373800,0,,,,,
0,0,0,22,13,22500,BVB,1565,1,13,sub_in,64526,8721,FullTime,True,B04,1564,0,64529,1456071244,77,,,,,
0,0,0,23,90,125000,TSG,1577,1,90,starter,64526,8732,FullTime,True,BVB,1565,3,,1456677000,0,,,,,
0,1,0,24,90,162000,BVB,1565,2,90,starter,64526,8674,FullTime,True,D98,1575,0,,1456945200,0,,,,,
0,1,0,1,90,198500,BMG,1566,0,90,starter,64527,8760,FullTime,True,BVB,1565,4,,1439656200,0,,,,,
0,1,0,2,90,214000,BVB,1565,4,90,starter,64527,8778,FullTime,True,FCI,1570,0,,1440336600,0,,,,,
0,0,1,3,90,215500,BSC,1574,1,90,starter,64527,8768,FullTime,True,BVB,1565,3,,1440941400,0,,,,,
0,0,0,4,90,127500,BVB,1565,4,90,starter,64527,8799,FullTime,True,H96,1573,2,,1442064600,0,,,,,
0,1,0,5,90,223000,B04,1564,0,90,starter,64527,8786,FullTime,True,BVB,1565,3,,1442763000,0,,,,,
0,0,0,6,90,114000,BVB,1565,1,90,starter,64527,8819,FullTime,True,TSG,1577,1,,1443031200,0,,,,,
0,0,0,7,90,101500,D98,1575,2,90,starter,64527,8804,FullTime,True,BVB,1565,2,,1443367800,0,,,,,
0,0,0,8,90,11500,BVB,1565,1,90,starter,64527,8831,FullTime,True,FCB,1569,5,,1443972600,0,,,,,
0,1,0,9,90,189500,BVB,1565,2,90,starter,64527,8821,FullTime,True,M05,1563,0,,1445020200,0,,,,,
0,0,0,10,90,131000,FCA,1568,1,90,starter,64527,8849,FullTime,True,BVB,1565,5,,1445783400,0,,,,,
1,0,0,11,90,248500,BVB,1565,3,90,starter,64527,8844,FullTime,True,BRE,1576,1,,1446301800,0,,,,,
0,0,0,12,90,134000,S04,1571,2,90,starter,64527,8867,FullTime,True,BVB,1565,3,,1446993000,0,,,,,
0,0,0,13,90,36000,BVB,1565,1,90,starter,64527,8861,FullTime,True,HSV,1572,3,,1448047800,0,,,,,
0,0,0,14,10,30000,VFB,1578,1,10,sub_in,64527,8885,FullTime,True,BVB,1565,4,64539,1448813309,80,,,,,
0,0,0,15,0,0,BVB,1565,2,0,not_present,64527,8882,FullTime,True,WOB,1579,1,,,,,,,,
0,0,1,16,79,230000,SGE,1567,1,79,sub_out,64527,8903,FullTime,True,BVB,1565,4,,1450024200,0,79,1450030104,,,
0,0,0,17,45,30500,BVB,1565,1,45,sub_out,64527,8892,FullTime,True,KOE,1562,2,,1450535400,0,45,1450539112,,,
0,0,0,18,90,115500,BVB,1565,3,90,starter,64527,8920,FullTime,True,BMG,1566,1,,1453570200,0,,,,,
0,1,0,19,90,199500,FCI,1570,0,90,starter,64527,8912,FullTime,True,BVB,1565,2,,1454164200,0,,,,,
0,1,0,20,90,148500,BVB,1565,0,90,starter,64527,8710,FullTime,True,BSC,1574,0,,1454769000,0,,,,,
0,1,0,21,90,168000,H96,1573,0,90,starter,64527,8714,FullTime,True,BVB,1565,1,,1455373800,0,,,,,
0,1,0,22,90,157500,BVB,1565,1,90,starter,64527,8721,FullTime,True,B04,1564,0,,1456065000,0,,,,,
0,0,0,23,0,0,TSG,1577,1,0,not_present,64527,8732,FullTime,True,BVB,1565,3,,,,,,,,
0,1,0,24,90,172500,BVB,1565,2,90,starter,64527,8674,FullTime,True,D98,1575,0,,1456945200,0,,,,,
0,0,0,1,0,0,BMG,1566,0,0,not_present,64528,8760,FullTime,True,BVB,1565,4,,,,,,,,
0,0,0,2,0,0,BVB,1565,4,0,not_present,64528,8778,FullTime,True,FCI,1570,0,,,,,,,,
0,0,0,3,0,0,BSC,1574,1,0,not_present,64528,8768,FullTime,True,BVB,1565,3,,,,,,,,
0,0,0,4,0,0,BVB,1565,4,0,not_present,64528,8799,FullTime,True,H96,1573,2,,,,,,,,
0,0,0,5,0,0,B04,1564,0,0,not_present,64528,8786,FullTime,True,BVB,1565,3,,,,,,,,
0,0,0,6,0,0,BVB,1565,1,0,not_present,64528,8819,FullTime,True,TSG,1577,1,,,,,,,,
0,0,0,7,0,0,D98,1575,2,0,not_present,64528,8804,FullTime,True,BVB,1565,2,,,,,,,,
0,0,0,8,0,0,BVB,1565,1,0,not_present,64528,8831,FullTime,True,FCB,1569,5,,,,,,,,
0,0,0,9,0,0,BVB,1565,2,0,not_present,64528,8821,FullTime,True,M05,1563,0,,,,,,,,
0,0,0,10,0,0,FCA,1568,1,0,not_present,64528,8849,FullTime,True,BVB,1565,5,,,,,,,,
0,0,0,11,0,0,BVB,1565,3,0,not_present,64528,8844,FullTime,True,BRE,1576,1,,,,,,,,
0,0,0,12,0,0,S04,1571,2,0,not_present,64528,8867,FullTime,True,BVB,1565,3,,,,,,,,
0,0,0,13,0,0,BVB,1565,1,0,not_present,64528,8861,FullTime,True,HSV,1572,3,,,,,,,,
0,0,0,14,0,0,VFB,1578,1,0,not_present,64528,8885,FullTime,True,BVB,1565,4,,,,,,,,
0,0,0,15,0,0,BVB,1565,2,0,not_present,64528,8882,FullTime,True,WOB,1579,1,,,,,,,,
0,0,0,16,0,0,SGE,1567,1,0,not_present,64528,8903,FullTime,True,BVB,1565,4,,,,,,,,
0,0,0,17,0,0,BVB,1565,1,0,not_present,64528,8892,FullTime,True,KOE,1562,2,,,,,,,,
0,0,0,18,0,0,BVB,1565,3,0,not_present,64528,8920,FullTime,True,BMG,1566,1,,,,,,,,
0,0,0,19,0,0,FCI,1570,0,0,not_present,64528,8912,FullTime,True,BVB,1565,2,,,,,,,,
0,0,0,20,0,0,BVB,1565,0,0,not_present,64528,8710,FullTime,True,BSC,1574,0,,,,,,,,
0,0,0,21,0,0,H96,1573,0,0,not_present,64528,8714,FullTime,True,BVB,1565,1,,,,,,,,
0,0,0,22,0,0,BVB,1565,1,0,not_present,64528,8721,FullTime,True,B04,1564,0,,,,,,,,
0,0,0,23,0,0,TSG,1577,1,0,not_present,64528,8732,FullTime,True,BVB,1565,3,,,,,,,,
0,0,0,24,0,0,BVB,1565,2,0,not_present,64528,8674,FullTime,True,D98,1575,0,,,,,,,,
0,1,0,1,90,203000,BMG,1566,0,90,starter,64529,8760,FullTime,True,BVB,1565,4,,1439656200,0,,,,,
0,0,0,2,0,0,BVB,1565,4,0,not_present,64529,8778,FullTime,True,FCI,1570,0,,,,,,,,
0,0,0,3,90,104500,BSC,1574,1,90,starter,64529,8768,FullTime,True,BVB,1565,3,,1440941400,0,,,,,
0,0,0,4,90,110500,BVB,1565,4,90,starter,64529,8799,FullTime,True,H96,1573,2,,1442064600,0,,,,,
0,1,0,5,90,168500,B04,1564,0,90,starter,64529,8786,FullTime,True,BVB,1565,3,,1442763000,0,,,,,
0,0,0,6,90,92000,BVB,1565,1,90,starter,64529,8819,FullTime,True,TSG,1577,1,,1443031200,0,,,,,
0,0,0,7,90,80000,D98,1575,2,90,starter,64529,8804,FullTime,True,BVB,1565,2,,1443367800,0,,,,,
0,0,0,8,90,11500,BVB,1565,1,90,starter,64529,8831,FullTime,True,FCB,1569,5,,1443972600,0,,,,,
0,1,0,9,90,172500,BVB,1565,2,90,starter,64529,8821,FullTime,True,M05,1563,0,,1445020200,0,,,,,
0,0,0,10,90,106500,FCA,1568,1,90,starter,64529,8849,FullTime,True,BVB,1565,5,,1445783400,0,,,,,
0,0,0,11,90,133500,BVB,1565,3,90,starter,64529,8844,FullTime,True,BRE,1576,1,,1446301800,0,,,,,
0,0,0,12,90,123000,S04,1571,2,90,starter,64529,8867,FullTime,True,BVB,1565,3,,1446993000,0,,,,,
0,0,0,13,90,48000,BVB,1565,1,90,starter,64529,8861,FullTime,True,HSV,1572,3,,1448047800,0,,,,,
0,0,0,14,90,132500,VFB,1578,1,90,starter,64529,8885,FullTime,True,BVB,1565,4,,1448807400,0,,,,,
0,0,0,15,0,0,BVB,1565,2,0,not_present,64529,8882,FullTime,True,WOB,1579,1,,,,,,,,
0,0,0,16,11,30000,SGE,1567,1,11,sub_in,64529,8903,FullTime,True,BVB,1565,4,64527,1450030104,79,,,,,
0,0,1,17,90,216000,BVB,1565,1,90,starter,64529,8892,FullTime,True,KOE,1562,2,,1450535400,0,,,,,
0,0,0,18,90,104500,BVB,1565,3,90,starter,64529,8920,FullTime,True,BMG,1566,1,,1453570200,0,,,,,
0,1,0,19,90,152000,FCI,1570,0,90,starter,64529,8912,FullTime,True,BVB,1565,2,,1454164200,0,,,,,
0,1,0,20,90,165000,BVB,1565,0,90,starter,64529,8710,FullTime,True,BSC,1574,0,,1454769000,0,,,,,
0,0,0,21,0,0,H96,1573,0,0,bench,64529,8714,FullTime,True,BVB,1565,1,,,,,,,,
0,1,0,22,77,177500,BVB,1565,1,77,sub_out,64529,8721,FullTime,True,B04,1564,0,,1456065000,0,77,1456071244,,,
0,0,0,23,0,0,TSG,1577,1,0,not_present,64529,8732,FullTime,True,BVB,1565,3,,,,,,,,
0,0,0,24,0,0,BVB,1565,2,0,not_present,64529,8674,FullTime,True,D98,1575,0,,,,,,,,
0,1,0,1,90,166500,BMG,1566,0,90,starter,64530,8760,FullTime,True,BVB,1565,4,,1439656200,0,,,,,
0,0,0,2,0,0,BVB,1565,4,0,not_present,64530,8778,FullTime,True,FCI,1570,0,,,,,,,,
0,0,0,3,11,53000,BSC,1574,1,11,sub_in,64530,8768,FullTime,True,BVB,1565,3,64539,1440947255,79,,,,,
0,0,0,4,0,0,BVB,1565,4,0,not_present,64530,8799,FullTime,True,H96,1573,2,,,,,,,,
0,0,0,5,0,0,B04,1564,0,0,bench,64530,8786,FullTime,True,BVB,1565,3,,,,,,,,
0,0,0,6,0,0,BVB,1565,1,0,bench,64530,8819,FullTime,True,TSG,1577,1,,,,,,,,
0,0,0,7,0,0,D98,1575,2,0,bench,64530,8804,FullTime,True,BVB,1565,2,,,,,,,,
0,0,0,8,90,4000,BVB,1565,1,90,starter,64530,8831,FullTime,True,FCB,1569,5,,1443972600,0,,,,,
0,0,0,9,0,0,BVB,1565,2,0,bench,64530,8821,FullTime,True,M05,1563,0,,,,,,,,
0,0,0,10,0,0,FCA,1568,1,0,bench,64530,8849,FullTime,True,BVB,1565,5,,,,,,,,
0,0,0,11,5,23500,BVB,1565,3,5,sub_in,64530,8844,FullTime,True,BRE,1576,1,64537,1446307943,85,,,,,
0,0,0,12,0,0,S04,1571,2,0,bench,64530,8867,FullTime,True,BVB,1565,3,,,,,,,,
0,0,0,13,45,60000,BVB,1565,1,45,sub_in,64530,8861,FullTime,True,HSV,1572,3,64531,1448052655,45,,,,,
